Geburtsland in Wien gemeldeter Personen nach Geschlecht und Wiener Zaehlbezirk|Country of birth of residents in Vienna by sex and of Vienna subdistrict;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_HRV;POP_ROU;POP_CZE;POP_HUN;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;92300;92316;2;1239;21;13;38;14;6;3;7;52;9;94;982;20110101
AT1;AT13;AT130;92300;92317;2;115;12;3;4;2;0;1;1;2;1;10;79;20110101
AT1;AT13;AT130;92300;92318;2;2870;70;79;34;57;16;12;18;20;21;136;2407;20110101
AT1;AT13;AT130;92300;92319;2;5271;95;73;93;127;35;13;43;100;60;337;4295;20110101
AT1;AT13;AT130;92300;92399;2;51;1;3;0;3;1;1;0;2;0;6;34;20110101
AT1;AT13;AT130;90100;90101;1;1939;49;9;102;25;9;10;23;26;26;342;1318;20110101
AT1;AT13;AT130;90100;90102;1;771;26;1;35;8;2;5;8;16;5;165;500;20110101
AT1;AT13;AT130;90100;90103;1;1026;41;13;42;7;7;7;12;10;16;209;662;20110101
AT1;AT13;AT130;90100;90104;1;740;22;6;32;5;3;1;6;10;7;112;536;20110101
AT1;AT13;AT130;90100;90105;1;1046;20;8;46;6;4;10;7;16;8;174;747;20110101
AT1;AT13;AT130;90100;90106;1;1294;28;6;65;11;13;9;8;15;10;206;923;20110101
AT1;AT13;AT130;90100;90107;1;1327;39;10;53;7;11;9;16;18;29;249;886;20110101
AT1;AT13;AT130;90200;90201;1;4834;218;260;75;87;127;19;34;37;26;581;3370;20110101
AT1;AT13;AT130;90200;90202;1;5681;652;391;159;199;188;38;106;29;52;864;3003;20110101
AT1;AT13;AT130;90200;90203;1;6143;368;208;212;113;89;45;80;38;52;905;4033;20110101
AT1;AT13;AT130;90200;90204;1;7158;428;238;246;118;123;46;88;42;85;1248;4496;20110101
AT1;AT13;AT130;90200;90205;1;4404;238;108;162;199;69;22;53;50;42;818;2643;20110101
AT1;AT13;AT130;90200;90206;1;3071;162;90;83;93;34;14;34;28;21;293;2219;20110101
AT1;AT13;AT130;90200;90207;1;6735;776;378;218;261;152;40;132;70;60;1196;3452;20110101
AT1;AT13;AT130;90200;90208;1;924;40;15;15;16;9;2;4;8;13;101;701;20110101
AT1;AT13;AT130;90200;90209;1;7617;557;511;95;181;138;32;115;62;52;1013;4861;20110101
AT1;AT13;AT130;90200;90210;1;2;0;0;0;0;0;0;0;0;0;2;0;20110101
AT1;AT13;AT130;90200;90299;1;44;9;6;0;1;0;0;2;0;0;3;23;20110101
AT1;AT13;AT130;90300;90301;1;5323;297;104;223;128;93;22;66;59;59;680;3592;20110101
AT1;AT13;AT130;90300;90302;1;4045;131;40;172;42;48;17;29;31;36;463;3036;20110101
AT1;AT13;AT130;90300;90303;1;2860;90;30;143;38;19;15;23;25;35;513;1929;20110101
AT1;AT13;AT130;90300;90304;1;5164;438;173;189;205;152;47;64;38;75;856;2927;20110101
AT1;AT13;AT130;90300;90305;1;3810;192;96;161;108;68;28;66;38;38;461;2554;20110101
AT1;AT13;AT130;90300;90306;1;7095;473;325;183;154;142;43;82;60;61;852;4720;20110101
AT1;AT13;AT130;90300;90307;1;2456;152;142;49;63;48;13;85;27;33;294;1550;20110101
AT1;AT13;AT130;90300;90308;1;879;9;7;29;2;3;0;4;12;6;67;740;20110101
AT1;AT13;AT130;90300;90309;1;4016;151;56;158;62;48;16;30;48;40;499;2908;20110101
AT1;AT13;AT130;90300;90310;1;3803;300;252;101;97;95;25;48;36;47;528;2274;20110101
AT1;AT13;AT130;90300;90311;1;1116;70;59;16;32;17;4;8;8;9;140;753;20110101
AT1;AT13;AT130;90400;90401;1;1136;32;14;65;20;13;11;15;9;10;240;707;20110101
AT1;AT13;AT130;90400;90402;1;4645;181;100;271;71;53;22;50;34;52;806;3005;20110101
AT1;AT13;AT130;90400;90403;1;5696;241;111;262;86;72;41;53;56;55;863;3856;20110101
AT1;AT13;AT130;90400;90404;1;3195;147;82;151;47;39;19;30;21;32;460;2167;20110101
AT1;AT13;AT130;90500;90501;1;5484;304;157;282;98;107;26;55;53;64;642;3696;20110101
AT1;AT13;AT130;90500;90502;1;9521;781;615;247;254;257;65;131;79;58;1429;5605;20110101
AT1;AT13;AT130;90500;90503;1;8114;783;507;262;247;232;54;112;59;71;1202;4585;20110101
AT1;AT13;AT130;90500;90504;1;3024;189;94;145;78;75;18;43;24;41;500;1817;20110101
AT1;AT13;AT130;90500;90599;1;2;0;0;0;0;0;0;0;0;0;1;1;20110101
AT1;AT13;AT130;90600;90601;1;3513;114;59;155;59;38;12;17;27;41;532;2459;20110101
AT1;AT13;AT130;90600;90602;1;4391;231;158;188;118;78;23;36;29;37;768;2725;20110101
AT1;AT13;AT130;90600;90603;1;6198;256;152;282;106;122;35;45;50;63;863;4224;20110101
AT1;AT13;AT130;90600;90699;1;3;0;0;1;0;0;0;0;0;0;0;2;20110101
AT1;AT13;AT130;90700;90701;1;2663;128;62;155;43;33;13;19;13;19;376;1802;20110101
AT1;AT13;AT130;90700;90702;1;1310;31;22;81;21;18;5;14;7;18;176;917;20110101
AT1;AT13;AT130;90700;90703;1;2156;82;40;106;20;30;15;24;11;15;268;1545;20110101
AT1;AT13;AT130;90700;90704;1;4652;228;117;256;78;77;23;40;31;37;663;3102;20110101
AT1;AT13;AT130;90700;90705;1;3692;222;111;191;80;61;27;39;22;33;524;2382;20110101
AT1;AT13;AT130;90700;90799;1;2;0;0;1;0;0;0;0;0;0;0;1;20110101
AT1;AT13;AT130;90800;90801;1;2990;141;59;124;63;39;15;96;20;33;681;1719;20110101
AT1;AT13;AT130;90800;90802;1;5074;172;77;273;83;48;17;36;45;41;689;3593;20110101
AT1;AT13;AT130;90800;90803;1;3586;160;61;172;60;40;15;27;26;43;499;2483;20110101
AT1;AT13;AT130;90800;90899;1;7;0;0;0;0;0;0;0;0;0;1;6;20110101
AT1;AT13;AT130;90900;90901;1;3935;250;127;177;55;61;21;43;28;35;508;2630;20110101
AT1;AT13;AT130;90900;90902;1;5316;263;65;238;159;52;23;30;45;49;902;3490;20110101
AT1;AT13;AT130;90900;90903;1;1938;120;70;94;57;33;7;24;16;30;258;1229;20110101
AT1;AT13;AT130;90900;90904;1;4405;307;109;227;102;80;34;33;39;40;639;2795;20110101
AT1;AT13;AT130;90900;90905;1;2484;51;28;157;25;9;5;19;20;21;425;1724;20110101
AT1;AT13;AT130;90900;90906;1;967;37;5;58;7;7;2;5;9;5;170;662;20110101
AT1;AT13;AT130;91000;91001;1;467;37;61;5;20;29;5;18;0;1;45;246;20110101
AT1;AT13;AT130;91000;91002;1;9377;982;950;123;237;296;65;143;51;91;1194;5245;20110101
AT1;AT13;AT130;91000;91003;1;3326;299;280;48;86;125;22;26;31;38;291;2080;20110101
AT1;AT13;AT130;91000;91004;1;3863;503;354;87;133;151;46;69;34;29;560;1897;20110101
AT1;AT13;AT130;91000;91005;1;8699;967;906;114;220;358;71;150;43;79;942;4849;20110101
AT1;AT13;AT130;91000;91006;1;6048;742;785;92;219;319;47;122;35;38;786;2863;20110101
AT1;AT13;AT130;91000;91007;1;5578;462;353;80;173;198;44;84;55;48;571;3510;20110101
AT1;AT13;AT130;91000;91008;1;4703;504;447;75;163;227;35;98;27;46;599;2482;20110101
AT1;AT13;AT130;91000;91009;1;2263;149;153;19;31;72;8;19;10;19;189;1594;20110101
AT1;AT13;AT130;91000;91010;1;7519;565;608;72;107;209;28;50;68;23;617;5172;20110101
AT1;AT13;AT130;91000;91011;1;4313;172;376;35;35;44;9;15;25;22;396;3184;20110101
AT1;AT13;AT130;91000;91012;1;1212;33;31;33;17;43;2;12;2;5;157;877;20110101
AT1;AT13;AT130;91000;91013;1;2193;119;80;24;9;21;11;9;27;10;74;1809;20110101
AT1;AT13;AT130;91000;91014;1;1898;83;57;21;12;27;1;8;16;5;88;1580;20110101
AT1;AT13;AT130;91000;91015;1;2578;112;91;26;30;109;14;19;11;11;151;2004;20110101
AT1;AT13;AT130;91000;91016;1;2864;59;57;24;19;21;3;16;27;13;153;2472;20110101
AT1;AT13;AT130;91000;91017;1;438;10;2;3;2;2;1;0;2;6;8;402;20110101
AT1;AT13;AT130;91000;91018;1;2096;44;17;37;30;25;9;10;6;10;121;1787;20110101
AT1;AT13;AT130;91000;91019;1;1255;43;15;25;9;10;3;7;15;15;64;1049;20110101
AT1;AT13;AT130;91000;91020;1;4316;114;276;30;30;39;4;42;41;14;225;3501;20110101
AT1;AT13;AT130;91000;91021;1;3000;67;103;29;51;36;9;13;7;15;167;2503;20110101
AT1;AT13;AT130;91000;91022;1;3132;324;216;64;137;116;20;58;20;40;445;1692;20110101
AT1;AT13;AT130;91000;91023;1;4610;365;378;55;77;144;30;87;41;76;500;2857;20110101
AT1;AT13;AT130;91000;91099;1;269;6;5;1;5;2;0;1;2;0;4;243;20110101
AT1;AT13;AT130;91100;91101;1;911;20;44;35;12;9;5;7;8;6;139;626;20110101
AT1;AT13;AT130;91100;91102;1;6569;561;466;83;121;162;36;109;50;58;737;4186;20110101
AT1;AT13;AT130;91100;91103;1;7995;724;636;107;236;259;70;133;35;76;871;4848;20110101
AT1;AT13;AT130;91100;91104;1;2235;175;133;30;28;57;11;19;14;30;213;1525;20110101
AT1;AT13;AT130;91100;91105;1;4933;194;239;48;74;97;16;47;27;31;286;3874;20110101
AT1;AT13;AT130;91100;91106;1;162;8;5;0;2;4;0;1;0;1;5;136;20110101
AT1;AT13;AT130;91100;91107;1;3005;131;163;31;36;49;18;51;26;27;181;2292;20110101
AT1;AT13;AT130;91100;91108;1;399;14;1;4;4;7;3;1;4;2;16;343;20110101
AT1;AT13;AT130;91100;91109;1;1175;34;7;26;20;19;3;34;5;20;48;959;20110101
AT1;AT13;AT130;91100;91110;1;12047;491;666;139;207;280;65;188;60;62;750;9139;20110101
AT1;AT13;AT130;91100;91111;1;2582;105;80;30;34;35;4;76;28;180;637;1373;20110101
AT1;AT13;AT130;91100;91112;1;244;6;3;0;0;6;1;8;1;8;100;111;20110101
AT1;AT13;AT130;91100;91113;1;2045;67;55;47;69;23;10;21;24;23;152;1554;20110101
AT1;AT13;AT130;91100;91199;1;67;0;0;1;0;0;0;1;0;1;1;63;20110101
AT1;AT13;AT130;91200;91201;1;2016;200;110;50;68;67;10;28;22;21;349;1091;20110101
AT1;AT13;AT130;91200;91202;1;8335;784;531;134;307;314;81;109;50;55;1029;4941;20110101
AT1;AT13;AT130;91200;91203;1;2472;179;227;21;36;45;9;17;17;11;288;1622;20110101
AT1;AT13;AT130;91200;91204;1;4104;392;259;78;141;146;42;80;27;36;523;2380;20110101
AT1;AT13;AT130;91200;91205;1;3895;328;247;79;79;106;32;48;32;34;464;2446;20110101
AT1;AT13;AT130;91200;91206;1;4155;425;154;158;163;141;48;53;28;40;487;2458;20110101
AT1;AT13;AT130;91200;91207;1;2981;151;165;47;39;31;11;22;27;20;254;2214;20110101
AT1;AT13;AT130;91200;91208;1;2122;201;130;40;59;86;25;23;16;10;180;1352;20110101
AT1;AT13;AT130;91200;91209;1;3824;180;311;33;34;79;14;24;22;9;491;2627;20110101
AT1;AT13;AT130;91200;91210;1;4437;185;323;89;80;144;32;41;26;27;405;3085;20110101
AT1;AT13;AT130;91200;91211;1;4175;118;76;100;39;49;17;30;41;20;272;3413;20110101
AT1;AT13;AT130;91200;91299;1;39;1;0;0;0;0;0;0;0;0;1;37;20110101
AT1;AT13;AT130;91300;91301;1;205;9;0;5;0;1;2;2;1;1;21;163;20110101
AT1;AT13;AT130;91300;91302;1;2730;52;29;153;28;8;14;13;24;26;286;2097;20110101
AT1;AT13;AT130;91300;91303;1;4042;115;44;181;56;43;12;29;36;42;414;3070;20110101
AT1;AT13;AT130;91300;91304;1;4522;88;38;149;69;24;12;29;50;43;381;3639;20110101
AT1;AT13;AT130;91300;91305;1;1900;48;8;77;19;7;3;18;28;15;136;1541;20110101
AT1;AT13;AT130;91300;91306;1;1125;19;6;48;17;6;9;5;7;4;106;898;20110101
AT1;AT13;AT130;91300;91307;1;1438;53;33;27;21;18;5;7;19;11;106;1138;20110101
AT1;AT13;AT130;91300;91308;1;2917;72;29;85;25;17;8;20;27;25;236;2373;20110101
AT1;AT13;AT130;91300;91309;1;2262;60;37;34;20;14;4;9;18;15;169;1882;20110101
AT1;AT13;AT130;91300;91310;1;43;1;2;1;0;2;0;0;0;0;1;36;20110101
AT1;AT13;AT130;91300;91311;1;2081;11;2;62;20;2;3;4;18;6;107;1846;20110101
AT1;AT13;AT130;91300;91399;1;26;0;0;1;0;0;0;0;0;0;1;24;20110101
AT1;AT13;AT130;91400;91401;1;3189;250;103;85;85;89;29;24;28;20;272;2204;20110101
AT1;AT13;AT130;91400;91402;1;4115;494;300;100;184;179;26;70;26;29;454;2253;20110101
AT1;AT13;AT130;91400;91403;1;3967;208;76;138;77;76;23;41;33;38;378;2879;20110101
AT1;AT13;AT130;91400;91404;1;9057;685;353;161;254;279;78;119;59;60;826;6183;20110101
AT1;AT13;AT130;91400;91405;1;1971;63;51;31;18;26;8;13;14;6;85;1656;20110101
AT1;AT13;AT130;91400;91406;1;5424;287;138;112;106;116;21;56;49;28;466;4045;20110101
AT1;AT13;AT130;91400;91407;1;1346;92;48;11;15;38;7;9;4;3;91;1028;20110101
AT1;AT13;AT130;91400;91408;1;1735;48;19;34;8;21;11;7;16;8;91;1472;20110101
AT1;AT13;AT130;91400;91409;1;170;4;2;4;1;2;2;1;2;1;9;142;20110101
AT1;AT13;AT130;91400;91410;1;3402;86;46;95;31;31;18;22;31;16;237;2789;20110101
AT1;AT13;AT130;91400;91411;1;3015;12;11;78;19;6;6;12;39;16;159;2657;20110101
AT1;AT13;AT130;91400;91412;1;2792;49;26;64;24;16;14;9;25;10;155;2400;20110101
AT1;AT13;AT130;91400;91499;1;98;0;0;1;0;1;0;1;1;0;6;88;20110101
AT1;AT13;AT130;91500;91501;1;5062;435;327;127;147;175;39;77;40;37;526;3132;20110101
AT1;AT13;AT130;91500;91502;1;4911;642;351;126;233;229;46;64;25;81;669;2445;20110101
AT1;AT13;AT130;91500;91503;1;5870;769;421;158;178;275;68;127;28;77;902;2867;20110101
AT1;AT13;AT130;91500;91504;1;3869;416;274;88;135;188;37;71;26;43;667;1924;20110101
AT1;AT13;AT130;91500;91505;1;5250;442;303;116;141;208;40;101;32;52;743;3072;20110101
AT1;AT13;AT130;91500;91506;1;6939;967;504;123;295;302;78;153;31;46;763;3677;20110101
AT1;AT13;AT130;91500;91507;1;3928;284;230;71;122;124;28;38;35;26;314;2656;20110101
AT1;AT13;AT130;91500;91599;1;26;1;0;1;0;0;0;1;0;1;18;4;20110101
AT1;AT13;AT130;91600;91601;1;6633;803;588;147;174;216;49;128;41;54;843;3590;20110101
AT1;AT13;AT130;91600;91602;1;4184;631;344;91;216;171;31;101;14;41;606;1938;20110101
AT1;AT13;AT130;91600;91603;1;5813;489;495;75;117;141;43;43;37;35;459;3879;20110101
AT1;AT13;AT130;91600;91604;1;3889;352;228;80;107;107;30;80;27;22;373;2483;20110101
AT1;AT13;AT130;91600;91605;1;7490;885;347;159;295;275;79;120;44;68;767;4451;20110101
AT1;AT13;AT130;91600;91606;1;4888;401;336;75;120;111;25;44;35;18;403;3320;20110101
AT1;AT13;AT130;91600;91607;1;4550;385;239;72;147;107;21;45;25;20;374;3115;20110101
AT1;AT13;AT130;91600;91608;1;1307;36;32;15;6;4;2;5;11;5;57;1134;20110101
AT1;AT13;AT130;91600;91609;1;2351;26;12;45;16;17;6;4;23;8;84;2110;20110101
AT1;AT13;AT130;91600;91610;1;5261;890;601;97;237;213;51;90;16;20;685;2361;20110101
AT1;AT13;AT130;91600;91699;1;230;3;1;7;0;5;0;1;0;3;3;207;20110101
AT1;AT13;AT130;91700;91701;1;5107;584;273;124;230;170;33;86;30;37;640;2900;20110101
AT1;AT13;AT130;91700;91702;1;6756;747;378;193;225;254;61;68;35;42;845;3908;20110101
AT1;AT13;AT130;91700;91703;1;8542;885;386;158;296;309;62;108;55;88;861;5334;20110101
AT1;AT13;AT130;91700;91704;1;1568;32;11;54;10;19;5;7;9;6;120;1295;20110101
AT1;AT13;AT130;91700;91705;1;2666;79;38;64;25;14;11;9;32;15;198;2181;20110101
AT1;AT13;AT130;91700;91706;1;1118;27;9;33;9;4;1;3;11;8;92;921;20110101
AT1;AT13;AT130;91700;91799;1;45;1;3;2;3;0;0;0;0;0;2;34;20110101
AT1;AT13;AT130;91800;91801;1;873;10;7;54;7;2;3;5;7;11;130;637;20110101
AT1;AT13;AT130;91800;91802;1;6403;318;181;267;141;84;38;69;53;59;776;4417;20110101
AT1;AT13;AT130;91800;91803;1;6942;648;263;241;217;155;59;104;36;52;840;4327;20110101
AT1;AT13;AT130;91800;91804;1;4158;143;46;147;62;46;11;29;30;39;391;3214;20110101
AT1;AT13;AT130;91800;91805;1;3942;73;25;171;35;19;8;12;49;42;479;3029;20110101
AT1;AT13;AT130;91800;91899;1;1;0;0;0;0;0;0;0;0;0;0;1;20110101
AT1;AT13;AT130;91900;91901;1;2621;59;38;93;35;18;7;24;26;35;336;1950;20110101
AT1;AT13;AT130;91900;91902;1;4357;263;149;73;75;64;14;26;48;30;538;3077;20110101
AT1;AT13;AT130;91900;91903;1;134;3;18;1;0;1;1;1;1;1;16;91;20110101
AT1;AT13;AT130;91900;91904;1;6148;231;173;190;114;68;23;40;62;65;924;4258;20110101
AT1;AT13;AT130;91900;91905;1;3154;79;38;132;35;25;15;26;37;35;460;2272;20110101
AT1;AT13;AT130;91900;91906;1;2360;30;14;89;16;15;8;5;24;19;335;1805;20110101
AT1;AT13;AT130;91900;91907;1;1309;15;10;41;10;2;4;7;6;11;161;1042;20110101
AT1;AT13;AT130;91900;91908;1;5703;174;109;138;97;40;20;27;69;42;607;4380;20110101
AT1;AT13;AT130;91900;91909;1;2060;51;93;78;33;32;12;21;13;32;487;1208;20110101
AT1;AT13;AT130;91900;91910;1;3762;54;29;146;24;21;9;20;36;33;388;3002;20110101
AT1;AT13;AT130;91900;91999;1;9;0;0;0;0;0;0;0;0;0;2;7;20110101
AT1;AT13;AT130;92000;92001;1;3893;266;302;41;59;126;23;28;26;19;388;2615;20110101
AT1;AT13;AT130;92000;92002;1;7810;815;681;116;199;229;36;128;33;72;1091;4410;20110101
AT1;AT13;AT130;92000;92003;1;6665;673;594;158;142;231;37;106;38;55;808;3823;20110101
AT1;AT13;AT130;92000;92004;1;4493;229;268;77;98;121;23;46;26;31;751;2823;20110101
AT1;AT13;AT130;92000;92005;1;5663;622;451;121;163;169;35;175;30;72;880;2945;20110101
AT1;AT13;AT130;92000;92006;1;4021;259;389;57;74;100;16;44;35;23;460;2564;20110101
AT1;AT13;AT130;92000;92007;1;6026;397;458;80;127;150;36;69;40;49;662;3958;20110101
AT1;AT13;AT130;92000;92008;1;2636;296;214;45;92;90;24;43;20;14;310;1488;20110101
AT1;AT13;AT130;92000;92099;1;38;4;0;0;0;0;0;0;0;0;3;31;20110101
AT1;AT13;AT130;92100;92101;1;642;17;1;7;2;3;0;2;7;1;19;583;20110101
AT1;AT13;AT130;92100;92102;1;3348;85;24;46;86;45;10;15;25;22;233;2757;20110101
AT1;AT13;AT130;92100;92103;1;2564;55;31;30;42;18;5;11;17;13;150;2192;20110101
AT1;AT13;AT130;92100;92104;1;1898;39;15;18;17;6;3;23;20;6;110;1641;20110101
AT1;AT13;AT130;92100;92105;1;8398;304;409;67;94;84;15;75;64;21;841;6424;20110101
AT1;AT13;AT130;92100;92106;1;411;43;4;2;2;7;4;8;3;2;21;315;20110101
AT1;AT13;AT130;92100;92107;1;1684;75;42;27;26;21;3;18;11;19;153;1289;20110101
AT1;AT13;AT130;92100;92108;1;1121;30;27;15;13;11;1;6;8;6;63;941;20110101
AT1;AT13;AT130;92100;92109;1;3274;72;61;51;100;17;5;18;37;14;194;2705;20110101
AT1;AT13;AT130;92100;92110;1;2637;111;65;25;36;44;12;18;21;4;208;2093;20110101
AT1;AT13;AT130;92100;92111;1;2218;70;39;34;58;39;16;17;15;10;252;1668;20110101
AT1;AT13;AT130;92100;92112;1;3477;133;243;24;53;28;7;31;15;8;300;2635;20110101
AT1;AT13;AT130;92100;92113;1;2165;41;17;42;22;7;5;14;13;8;122;1874;20110101
AT1;AT13;AT130;92100;92114;1;2362;71;51;20;20;22;6;20;28;12;138;1974;20110101
AT1;AT13;AT130;92100;92115;1;1875;55;35;26;34;20;6;6;20;25;105;1543;20110101
AT1;AT13;AT130;92100;92116;1;1606;19;3;28;17;2;2;11;19;6;36;1463;20110101
AT1;AT13;AT130;92100;92117;1;3002;148;166;34;48;41;6;19;27;10;258;2245;20110101
AT1;AT13;AT130;92100;92118;1;3477;186;128;49;71;57;21;49;34;28;342;2512;20110101
AT1;AT13;AT130;92100;92119;1;1543;96;37;14;35;23;6;15;7;14;136;1160;20110101
AT1;AT13;AT130;92100;92120;1;788;55;27;12;30;35;15;5;7;5;82;515;20110101
AT1;AT13;AT130;92100;92121;1;3147;322;94;32;85;74;9;48;28;55;294;2106;20110101
AT1;AT13;AT130;92100;92122;1;3873;147;193;56;92;72;10;43;46;34;453;2727;20110101
AT1;AT13;AT130;92100;92123;1;4766;310;133;87;154;81;14;63;49;49;570;3256;20110101
AT1;AT13;AT130;92100;92124;1;1397;41;27;20;30;18;3;16;25;5;119;1093;20110101
AT1;AT13;AT130;92100;92125;1;1999;53;28;28;50;24;3;20;8;9;205;1571;20110101
AT1;AT13;AT130;92100;92126;1;3232;97;92;58;58;55;17;13;21;25;274;2522;20110101
AT1;AT13;AT130;92100;92127;1;746;13;3;14;5;4;3;2;19;1;92;590;20110101
AT1;AT13;AT130;92100;92128;1;166;19;12;7;8;6;1;0;1;0;27;85;20110101
AT1;AT13;AT130;92100;92129;1;4;0;0;0;0;0;0;0;0;0;1;3;20110101
AT1;AT13;AT130;92100;92130;1;12;0;0;0;3;0;0;1;0;1;2;5;20110101
AT1;AT13;AT130;92100;92199;1;301;5;0;4;2;2;0;0;0;1;3;284;20110101
AT1;AT13;AT130;92200;92201;1;1029;16;20;17;16;7;6;9;8;6;79;845;20110101
AT1;AT13;AT130;92200;92202;1;2132;60;28;23;31;31;8;21;10;4;199;1717;20110101
AT1;AT13;AT130;92200;92203;1;670;25;4;4;3;1;2;9;16;5;43;558;20110101
AT1;AT13;AT130;92200;92204;1;1924;27;25;27;33;9;5;16;26;15;75;1666;20110101
AT1;AT13;AT130;92200;92205;1;2462;30;17;29;36;11;2;17;24;10;134;2152;20110101
AT1;AT13;AT130;92200;92206;1;5401;155;156;61;79;39;3;24;31;8;439;4406;20110101
AT1;AT13;AT130;92200;92207;1;2255;38;8;40;38;20;2;17;21;11;151;1909;20110101
AT1;AT13;AT130;92200;92208;1;7237;319;234;76;183;157;21;84;53;16;960;5134;20110101
AT1;AT13;AT130;92200;92209;1;6333;215;221;91;105;79;26;51;54;24;645;4822;20110101
AT1;AT13;AT130;92200;92210;1;2844;53;50;30;49;31;18;32;17;9;438;2117;20110101
AT1;AT13;AT130;92200;92211;1;5183;194;119;84;109;67;37;68;54;37;574;3840;20110101
AT1;AT13;AT130;92200;92212;1;1632;64;81;19;24;16;4;8;19;8;229;1160;20110101
AT1;AT13;AT130;92200;92213;1;2993;109;79;31;39;34;10;16;25;10;307;2333;20110101
AT1;AT13;AT130;92200;92214;1;2340;32;31;25;18;7;4;7;18;4;104;2090;20110101
AT1;AT13;AT130;92200;92215;1;3918;135;179;42;56;28;7;39;44;23;337;3028;20110101
AT1;AT13;AT130;92200;92216;1;566;25;16;5;10;10;8;2;4;6;39;441;20110101
AT1;AT13;AT130;92200;92217;1;569;4;7;10;8;0;3;2;1;5;34;495;20110101
AT1;AT13;AT130;92200;92218;1;2365;62;44;24;32;28;6;18;25;7;171;1948;20110101
AT1;AT13;AT130;92200;92219;1;2828;214;95;46;47;54;8;26;26;28;282;2002;20110101
AT1;AT13;AT130;92200;92220;1;1421;52;60;18;12;14;3;16;10;15;172;1049;20110101
AT1;AT13;AT130;92200;92221;1;524;16;4;10;5;3;0;3;6;2;35;440;20110101
AT1;AT13;AT130;92200;92222;1;2797;40;16;28;145;30;12;21;25;11;244;2225;20110101
AT1;AT13;AT130;92200;92223;1;2129;58;23;38;35;17;6;20;15;13;220;1684;20110101
AT1;AT13;AT130;92200;92224;1;2792;40;16;38;82;25;6;21;21;18;188;2337;20110101
AT1;AT13;AT130;92200;92225;1;883;12;3;12;6;3;1;5;10;4;50;777;20110101
AT1;AT13;AT130;92200;92226;1;1856;32;4;31;12;5;1;10;32;9;117;1603;20110101
AT1;AT13;AT130;92200;92227;1;3106;47;13;58;31;15;6;25;23;18;201;2669;20110101
AT1;AT13;AT130;92200;92228;1;1732;34;20;25;20;13;5;8;9;14;139;1445;20110101
AT1;AT13;AT130;92200;92229;1;1632;52;31;21;11;7;2;8;24;9;144;1323;20110101
AT1;AT13;AT130;92200;92230;1;13;2;0;0;0;1;0;0;0;0;2;8;20110101
AT1;AT13;AT130;92200;92231;1;47;2;0;3;0;1;0;0;1;0;2;38;20110101
AT1;AT13;AT130;92200;92232;1;2104;66;31;39;80;73;18;19;16;9;429;1324;20110101
AT1;AT13;AT130;92200;92299;1;418;12;3;7;4;0;0;1;4;6;15;366;20110101
AT1;AT13;AT130;92300;92301;1;1156;72;16;17;15;13;5;18;12;11;107;870;20110101
AT1;AT13;AT130;92300;92302;1;2152;159;39;31;44;67;15;23;14;11;161;1588;20110101
AT1;AT13;AT130;92300;92303;1;1666;29;13;23;11;14;4;8;10;14;112;1428;20110101
AT1;AT13;AT130;92300;92304;1;3458;116;117;38;50;141;23;29;21;27;254;2642;20110101
AT1;AT13;AT130;92300;92305;1;4264;146;157;58;78;71;16;37;29;22;314;3336;20110101
AT1;AT13;AT130;92300;92306;1;447;23;3;8;10;13;2;4;1;1;17;365;20110101
AT1;AT13;AT130;92300;92307;1;4066;179;144;59;53;94;30;40;26;24;267;3150;20110101
AT1;AT13;AT130;92300;92308;1;1902;41;55;37;23;17;9;12;22;26;116;1544;20110101
AT1;AT13;AT130;92300;92309;1;3126;68;48;69;27;49;6;28;50;17;179;2585;20110101
AT1;AT13;AT130;92300;92310;1;2384;90;49;45;23;25;13;14;18;14;134;1959;20110101
AT1;AT13;AT130;92300;92311;1;3282;106;82;80;53;52;10;13;25;26;200;2635;20110101
AT1;AT13;AT130;92300;92312;1;2596;100;52;67;31;18;6;15;16;19;142;2130;20110101
AT1;AT13;AT130;92300;92313;1;1939;18;7;47;11;3;2;7;30;5;93;1716;20110101
AT1;AT13;AT130;92300;92314;1;2254;34;17;67;18;13;5;9;28;8;115;1940;20110101
AT1;AT13;AT130;92300;92315;1;990;5;6;41;13;3;4;3;14;9;40;852;20110101
AT1;AT13;AT130;92300;92316;1;978;20;11;26;13;5;3;7;18;3;60;812;20110101
AT1;AT13;AT130;92300;92317;1;128;11;3;3;7;0;0;0;3;1;12;88;20110101
AT1;AT13;AT130;92300;92318;1;2645;59;66;37;36;19;11;12;20;23;119;2243;20110101
AT1;AT13;AT130;92300;92319;1;4418;78;72;72;73;39;11;28;56;35;227;3727;20110101
AT1;AT13;AT130;92300;92399;1;45;2;3;1;1;1;0;0;1;0;7;29;20110101
AT1;AT13;AT130;90100;90101;2;2081;60;11;90;41;11;11;29;36;33;384;1375;20120101
AT1;AT13;AT130;90100;90102;2;876;18;0;31;19;7;4;18;10;15;207;547;20120101
AT1;AT13;AT130;90100;90103;2;1123;64;11;51;20;10;3;17;16;14;275;642;20120101
AT1;AT13;AT130;90100;90104;2;841;29;6;31;12;2;4;14;15;8;165;555;20120101
